chapterid;course;year;part;title;parttitle
9;hwis2;2003;0;Oefeningen;WISKUNDIGE ANALYSE: Integralen, rijen en reeksen, differentiaalvergelijkingen
10;hwis2;2003;0;Maple;WISKUNDIGE ANALYSE: Integralen, rijen en reeksen, differentiaalvergelijkingen
11;hwis2;2003;0;Allerlei;WISKUNDIGE ANALYSE: Integralen, rijen en reeksen, differentiaalvergelijkingen
1;analyse;2004;0;Hoofdstuk 1 : Getallen, functies en rijen;WISKUNDIGE ANALYSE: Integralen, rijen en reeksen, differentiaalvergelijkingen
2;analyse;2004;0;Hoofdstuk 2 : Limieten en continu?teit;WISKUNDIGE ANALYSE: Integralen, rijen en reeksen, differentiaalvergelijkingen
3;analyse;2004;0;Hoofdstuk 3 : Differentieerbaarheid van functies van ??n veranderlijke;WISKUNDIGE ANALYSE: Integralen, rijen en reeksen, differentiaalvergelijkingen
4;analyse;2004;0;Hoofdstuk 4 : Differentieerbaarheid van functies van meer veranderlijken;WISKUNDIGE ANALYSE: Integralen, rijen en reeksen, differentiaalvergelijkingen
5;analyse;2004;0;Hoofdstuk 5 : Integratietheorie en integratiemethodes;WISKUNDIGE ANALYSE: Integralen, rijen en reeksen, differentiaalvergelijkingen
6;analyse;2004;0;Hoofdstuk 6 : Differentiaalvergelijkingen;WISKUNDIGE ANALYSE: Integralen, rijen en reeksen, differentiaalvergelijkingen
7;analyse;2004;0;Hoofdstuk 7 : Oneigenlijke integralen;WISKUNDIGE ANALYSE: Integralen, rijen en reeksen, differentiaalvergelijkingen
8;analyse;2004;0;Hoofdstuk 8 : Laplacetransformatie en convolutie;WISKUNDIGE ANALYSE: Integralen, rijen en reeksen, differentiaalvergelijkingen
9;analyse;2004;0;Hoofdstuk 9 : Integralen over krommen en oppervlakken;WISKUNDIGE ANALYSE: Integralen, rijen en reeksen, differentiaalvergelijkingen
10;analyse;2004;0;Hoofdstuk 10 : Lijnintegralen en oppervlakintegralen;WISKUNDIGE ANALYSE: Integralen, rijen en reeksen, differentiaalvergelijkingen
11;analyse;2004;0;Hoofdstuk 11 : Reeksen;WISKUNDIGE ANALYSE: Integralen, rijen en reeksen, differentiaalvergelijkingen
12;analyse;2004;0;Hoofdstuk 12 : Extremaalproblemen bij functies van meer veranderlijken;WISKUNDIGE ANALYSE: Integralen, rijen en reeksen, differentiaalvergelijkingen
13;analyse;2004;0;Hoofdstuk 13 : Stelsels differentiaalvergelijkingen;WISKUNDIGE ANALYSE: Integralen, rijen en reeksen, differentiaalvergelijkingen
14;analyse;2004;0;Oefeningen;WISKUNDIGE ANALYSE: Integralen, rijen en reeksen, differentiaalvergelijkingen
15;analyse;2004;0;Maple;WISKUNDIGE ANALYSE: Integralen, rijen en reeksen, differentiaalvergelijkingen
16;analyse;2004;0;Allerlei;WISKUNDIGE ANALYSE: Integralen, rijen en reeksen, differentiaalvergelijkingen
1;hwis;2004;1;Lineaire algebra;Lineaire algebra
2;hwis;2004;0;Vectorruimten;Lineaire algebra
3;hwis;2004;0;Matrixrekening;Lineaire algebra
4;hwis;2004;0;Het oplossen van stelsels;Lineaire algebra
5;hwis;2004;0;Eigenwaardeproblemen;Lineaire algebra
6;hwis;2004;0;Euclidische vectorruimte;Lineaire algebra
7;hwis;2004;0;Kwadratische vormen;Lineaire algebra
8;hwis;2004;0;Kleinste-kwadraten-problemen;Lineaire algebra
9;hwis;2004;1;Wiskundige analyse: Limieten, continu?teit, afgeleiden;Wiskundige analyse: Limieten, continu?teit, afgeleiden
10;hwis;2004;0;Functies;Wiskundige analyse: Limieten, continu?teit, afgeleiden
11;hwis;2004;0;Limieten en continu?teit;Wiskundige analyse: Limieten, continu?teit, afgeleiden
12;hwis;2004;0;Differentiaalrekening;Wiskundige analyse: Limieten, continu?teit, afgeleiden
13;hwis;2004;0;Optimisatie;Wiskundige analyse: Limieten, continu?teit, afgeleiden
14;hwis;2004;1;Wiskundige analyse: Integralen, rijen en reeksen, differentiaalvergelijkingen;Wiskundige analyse: Integralen, rijen en reeksen, differentiaalvergelijkingen
15;hwis;2004;0;Integraalrekening;Wiskundige analyse: Integralen, rijen en reeksen, differentiaalvergelijkingen
16;hwis;2004;0;Enkele belangrijke transcendente functies;Wiskundige analyse: Integralen, rijen en reeksen, differentiaalvergelijkingen
17;hwis;2004;0;Rijen en reeksen;Wiskundige analyse: Integralen, rijen en reeksen, differentiaalvergelijkingen
18;hwis;2004;0;Lineaire differentiaalvergelijkingen;Wiskundige analyse: Integralen, rijen en reeksen, differentiaalvergelijkingen
19;hwis;2004;0;Stelsels differentiaalvergelijkingen;Wiskundige analyse: Integralen, rijen en reeksen, differentiaalvergelijkingen
20;hwis;2004;1;Oefeningen;Oefeningen
21;hwis;2004;0;Lineaire algebra;Oefeningen
22;hwis;2004;0;Wiskundige analyse;Oefeningen
1;algebra;2004;1;Deel1: Lineaire algebra en matrixrekenen;Deel1: Lineaire algebra en matrixrekenen
2;algebra;2004;0;Lineaire vergelijkingen;Deel1: Lineaire algebra en matrixrekenen
3;algebra;2004;0;Matrix Algebra;Deel1: Lineaire algebra en matrixrekenen
4;algebra;2004;0;Determinanten;Deel1: Lineaire algebra en matrixrekenen
5;algebra;2004;0;Vectorruimten;Deel1: Lineaire algebra en matrixrekenen
6;algebra;2004;0;Eigenwaarden en eigenvectoren;Deel1: Lineaire algebra en matrixrekenen
7;algebra;2004;0;Orthogonale projectie en kleinste kwadraten;Deel1: Lineaire algebra en matrixrekenen
8;algebra;2004;0;Symmetrische matrices en kwadratische vormen;Deel1: Lineaire algebra en matrixrekenen
9;algebra;2004;1;Deel 2: Discrete tijdsystemen;Deel 2: Discrete tijdsystemen
10;algebra;2004;0;Vergelijkingen voor discrete tijdsystemen;Deel 2: Discrete tijdsystemen
11;algebra;2004;0;Differentievergelijkingen en toestandsvergelijkingen in het tijdsdomein;Deel 2: Discrete tijdsystemen
12;algebra;2004;0;Frequentiedomeinanalyse van discrete tijdsystemen;Deel 2: Discrete tijdsystemen
13;algebra;2004;0;Rekenen met blokdiagrammen, simulink voorbeelden;Deel 2: Discrete tijdsystemen
14;algebra;2004;1;Varia;Varia
15;algebra;2004;0;Vragen over de oefeningen van Deel 1;Varia
16;algebra;2004;0;Vragen over de oefeningen van Deel 2;Varia
17;algebra;2004;0;Examenvragen;Varia
18;algebra;2004;0;Algemene vragen;Varia
1;materiaalk;2004;0;De geschiedenis van de fiets;Varia
2;materiaalk;2004;0;Wielen en spaken: corrosieweerstand;Varia
3;materiaalk;2004;0;Mechanisch gedrag van spaken;Varia
4;materiaalk;2004;0;Microstructuur en kristalstructuur van roestvaste spaken;Varia
5;materiaalk;2004;0;Dislocaties en vervormingsversteviging van roestvaste spaken;Varia
6;materiaalk;2004;0;Uitgloeien van koudvervormde spaken;Varia
7;materiaalk;2004;0;Koolstofstaalspaken: plastische vervorming en vermoeiingsweerstand;Varia
8;materiaalk;2004;0;Legeringen voor solderen en brazeren: fasediagramma's;Varia
9;materiaalk;2004;0;Fasediagramma's voor spaken in koolstofstaal;Varia
10;materiaalk;2004;0;De ketting en de lagers: wrijvingsweerstand en sleet, het harden van staal, keramische lagers;Varia
11;materiaalk;2004;0;Wielvelgen: precipitatiegeharde aluminiumlegeringen;Varia
12;materiaalk;2004;0;Het fietskader;Varia
13;materiaalk;2004;0;Polymeren: banden;Varia
14;materiaalk;2004;0;Composietmaterialen: banden, kaders, wielen;Varia
15;materiaalk;2004;0;De Walkman: magnetische opname en weergave;Varia
16;materiaalk;2004;0;Elektronische materialen in de Walkman;Varia
1;mech;2004;0;Vectorrekenen;Varia
2;mech;2004;0;Kinematica;Varia
3;mech;2004;0;Wet van Newton;Varia
4;mech;2004;0;Behoud van Impuls;Varia
5;mech;2004;0;Behoud van Energie;Varia
6;mech;2004;0;Beweging van Voorwerpen;Varia
7;mech;2004;0;Statica;Varia
8;mech;2004;0;Virtuele arbeid;Varia
9;mech;2004;0;Varia;Varia
1;nat;2004;0;Elektrische lading (21);Varia
2;nat;2004;0;Elektrisch veld (22);Varia
3;nat;2004;0;De wet van Gauss (23);Varia
4;nat;2004;0;Elektrische potentiaal (24);Varia
5;nat;2004;0;Capaciteiten en di?lectrica (25);Varia
6;nat;2004;0;Stromen in materialen (26);Varia
7;nat;2004;0;Gelijkstroom ketens (27);Varia
8;nat;2004;0;Het effect van magnetische velden (28);Varia
9;nat;2004;0;De produktie en eigenschappen van magnetische velden (29);Varia
10;nat;2004;0;De wet van Farraday (30);Varia
1;numwis-bur;2004;1;Deel I : Directe Methodes;Deel I : Directe Methodes
2;numwis-bur;2004;0;Hoofdstuk I: Inleiding;Deel I : Directe Methodes
3;numwis-bur;2004;0;Hoofdstuk II: Foutenanalyse;Deel I : Directe Methodes
4;numwis-bur;2004;0;Hoofdstuk III: Stelsels lineaire vergelijkingen;Deel I : Directe Methodes
5;numwis-bur;2004;0;Hoofdstuk IV: Veelterminterpolatie;Deel I : Directe Methodes
6;numwis-bur;2004;0;Hoofdstuk V: Numerieke differentiatie;Deel I : Directe Methodes
7;numwis-bur;2004;0;Hoofdstuk VI: Numerieke integratie;Deel I : Directe Methodes
8;numwis-bur;2004;0;Hoofdstuk VII: Differentiaalvergelijkingen;Deel I : Directe Methodes
9;numwis-bur;2004;1;Deel II : Iteratieve Methodes;Deel II : Iteratieve Methodes
10;numwis-bur;2004;0;Hoofdstuk I: Inleiding;Deel II : Iteratieve Methodes
11;numwis-bur;2004;0;Hoofdstuk II: Het oplossen van niet-lineaire vergelijkingen;Deel II : Iteratieve Methodes
12;numwis-bur;2004;0;Hoofdstuk III: Stelsels niet-lineaire vergelijkingen;Deel II : Iteratieve Methodes
13;numwis-bur;2004;0;Hoofdstuk IV: Het iteratief oplossen van stelsels lineaire vergelijkingen;Deel II : Iteratieve Methodes
14;numwis-bur;2004;0;Hoofdstuk V: Veeltermvergelijkingen;Deel II : Iteratieve Methodes
15;numwis-bur;2004;0;Hoofdstuk VI: Het berekenen van eigenwaarden;Deel II : Iteratieve Methodes
16;numwis-bur;2004;0;Hoofdstuk VII: Optimisatie van een functie in ??n veranderlijke;Deel II : Iteratieve Methodes
17;numwis-bur;2004;0;Hoofdstuk VIII: Optimisatie in meerdere veranderlijken;Deel II : Iteratieve Methodes
18;numwis-bur;2004;0;Vragen over de oefeningen;Deel II : Iteratieve Methodes
1;numwis-ind;2004;1;Deel I : Directe Methodes;Deel I : Directe Methodes
2;numwis-ind;2004;0;Hoofdstuk I: Inleiding;Deel I : Directe Methodes
3;numwis-ind;2004;0;Hoofdstuk II: Foutenanalyse;Deel I : Directe Methodes
4;numwis-ind;2004;0;Hoofdstuk III: Stelsels lineaire vergelijkingen;Deel I : Directe Methodes
5;numwis-ind;2004;0;Hoofdstuk IV: Veelterminterpolatie;Deel I : Directe Methodes
6;numwis-ind;2004;0;Hoofdstuk V: Numerieke differentiatie;Deel I : Directe Methodes
7;numwis-ind;2004;0;Hoofdstuk VI: Numerieke integratie;Deel I : Directe Methodes
8;numwis-ind;2004;1;Deel II : Iteratieve Methodes;Deel II : Iteratieve Methodes
9;numwis-ind;2004;0;Hoofdstuk I: Inleiding;Deel II : Iteratieve Methodes
10;numwis-ind;2004;0;Hoofdstuk II: Het oplossen van niet-lineaire vergelijkingen;Deel II : Iteratieve Methodes
11;numwis-ind;2004;0;Hoofdstuk III: Stelsels niet-lineaire vergelijkingen;Deel II : Iteratieve Methodes
12;numwis-ind;2004;0;Hoofdstuk IV: Het iteratief oplossen van stelsels niet-lineaire vergelijkingen;Deel II : Iteratieve Methodes
13;numwis-ind;2004;0;Hoofdstuk V: Veeltermvergelijkingen;Deel II : Iteratieve Methodes
14;numwis-ind;2004;0;Hoofdstuk VI: Het berekenen van eigenwaarden;Deel II : Iteratieve Methodes
15;numwis-ind;2004;1;Oefeningen;Oefeningen
16;numwis-ind;2004;0;Vragen over de oefeningen;Oefeningen
1;numwis-wet;2004;1;Deel I : Directe Methodes;Deel I : Directe Methodes
2;numwis-wet;2004;0;Hoofdstuk I: Inleiding;Deel I : Directe Methodes
3;numwis-wet;2004;0;Hoofdstuk II: Foutenanalyse;Deel I : Directe Methodes
4;numwis-wet;2004;0;Hoofdstuk III: Stelsels lineaire vergelijkingen;Deel I : Directe Methodes
5;numwis-wet;2004;0;Hoofdstuk IVa: Veelterminterpolatie;Deel I : Directe Methodes
6;numwis-wet;2004;0;Hoofdstuk IVb: Interpolatie met behulp van splines;Deel I : Directe Methodes
7;numwis-wet;2004;0;Hoofdstuk VI: Numerieke Differentiatie;Deel I : Directe Methodes
8;numwis-wet;2004;1;Deel II : Iteratieve Methodes;Deel II : Iteratieve Methodes
9;numwis-wet;2004;0;Hoofdstuk I: Inleiding;Deel II : Iteratieve Methodes
10;numwis-wet;2004;0;Hoofdstuk II: Het oplossen van niet-lineaire vergelijkingen;Deel II : Iteratieve Methodes
11;numwis-wet;2004;0;Hoofdstuk III: Stelsels niet-lineaire vergelijkingen;Deel II : Iteratieve Methodes
12;numwis-wet;2004;0;Hoofdstuk IV: Het iteratief oplossen van stelsels niet-lineaire vergelijkingen;Deel II : Iteratieve Methodes
13;numwis-wet;2004;0;Hoofdstuk V: Veeltermvergelijkingen;Deel II : Iteratieve Methodes
14;numwis-wet;2004;0;Hoofdstuk VI: Het berekenen van eigenwaarden;Deel II : Iteratieve Methodes
15;numwis-wet;2004;1;Oefeningen;Oefeningen
16;numwis-wet;2004;0;Vragen over de oefeningen;Oefeningen
1;hwis2;2004;1;Analytische methodes;Analytische methodes
2;hwis2;2004;0;Lineaire differentiaalvergelijkingen;Analytische methodes
3;hwis2;2004;0;Niet-lineaire differentiaalvergelijkingen;Analytische methodes
1;thermo;2004;0;Algemene situering;Analytische methodes
2;thermo;2004;0;Inleidende begrippen;Analytische methodes
3;thermo;2004;0;Eigenschappen van zuivere flu?da;Analytische methodes
4;thermo;2004;0;De eerste hoofdwet van de thermodynamica;Analytische methodes
5;thermo;2004;0;De tweede hoofdwet van de thermodynamica;Analytische methodes
6;thermo;2004;0;Thermodynamisch evenwicht;Analytische methodes
7;thermo;2004;0;Niet-reagerende complexe systemen;Analytische methodes
8;thermo;2004;0;Systemen met veranderlijke samenstelling;Analytische methodes
9;thermo;2004;0;Chemisch reagerende systemen;Analytische methodes
11;thermo;2004;0;Oefeningen;Analytische methodes
1;inf1;2004;0;Theorie OOP;Analytische methodes
2;inf1;2004;0;Java syntax en omgeving;Analytische methodes
3;inf1;2004;0;Oefenzittingen;Analytische methodes
4;inf1;2004;0;Structuur en organisatie van computersystemen;Analytische methodes
4;hwis2;2004;0;Fourier- en Fourier-Besselreeksen;Analytische methodes
5;hwis2;2004;0;Sturm-Liouville problemen;Analytische methodes
6;hwis2;2004;0;Tweede orde parti?le differentiaalvergelijkingen;Analytische methodes
7;hwis2;2004;1;Numerieke methodes;Numerieke methodes
8;hwis2;2004;0;Numerieke oplossing van gewone differentiaalvergelijkingen;Numerieke methodes
9;hwis2;2004;0;Numerieke oplossing van parti?le differentiaalvergelijkingen;Numerieke methodes
10;hwis2;2004;1;Oefeningen, Maple, allerlei;Oefeningen, Maple, allerlei
11;hwis2;2004;0;Oefeningen;Oefeningen, Maple, allerlei
12;hwis2;2004;0;Maple;Oefeningen, Maple, allerlei
13;hwis2;2004;0;Allerlei;Oefeningen, Maple, allerlei
5;inf1;2004;0;Allerlei;Oefeningen, Maple, allerlei
1;analyse2;2004;1;I Analytische oplossing van parti?le differentiaalvergelijkingen;I Analytische oplossing van parti?le differentiaalvergelijkingen
2;analyse2;2004;0;1 Lineaire differentiaalvergelijkingen;I Analytische oplossing van parti?le differentiaalvergelijkingen
3;analyse2;2004;0;2 Fourier- en Fourier-Besselreeksen;I Analytische oplossing van parti?le differentiaalvergelijkingen
4;analyse2;2004;0;3 Sturm-Liouville problemen;I Analytische oplossing van parti?le differentiaalvergelijkingen
5;analyse2;2004;0;4 Tweede orde parti?le differentiaalvergelijkingen;I Analytische oplossing van parti?le differentiaalvergelijkingen
6;analyse2;2004;1;II Numerieke oplossing van parti?le differentiaalvergelijkingen;II Numerieke oplossing van parti?le differentiaalvergelijkingen
7;analyse2;2004;0;5 Beginselen van de variatierekening;II Numerieke oplossing van parti?le differentiaalvergelijkingen
8;analyse2;2004;0;6 De eindige elementenmethode;II Numerieke oplossing van parti?le differentiaalvergelijkingen
9;analyse2;2004;1;III Oefeningen, Maple, allerlei;III Oefeningen, Maple, allerlei
10;analyse2;2004;0;Oefeningen;III Oefeningen, Maple, allerlei
11;analyse2;2004;0;Maple;III Oefeningen, Maple, allerlei
12;analyse2;2004;0;Allerlei;III Oefeningen, Maple, allerlei
11;nat;2004;0;Magnetisme en materie (31);III Oefeningen, Maple, allerlei
12;nat;2004;0;Inductantie en oscillaties in elektrische ketens (32);III Oefeningen, Maple, allerlei
13;nat;2004;0;Wisselstromen (33);III Oefeningen, Maple, allerlei
14;nat;2004;0;Maxwell vergelijkingen en elektromagnetische golven (34);III Oefeningen, Maple, allerlei
6;inf1;2004;0;Practicum RoutePlanner;III Oefeningen, Maple, allerlei
1;tdalgebra;2004;0;Hoofdstuk 2: Verzamelingen, relaties en functies;III Oefeningen, Maple, allerlei
2;tdalgebra;2004;0;Hoofdstuk 3: Mono?den en groepen;III Oefeningen, Maple, allerlei
3;tdalgebra;2004;0;Hoofdstuk 4: Ringen en velden;III Oefeningen, Maple, allerlei
4;tdalgebra;2004;0;Hoofdstuk 5: Logica;III Oefeningen, Maple, allerlei
5;tdalgebra;2004;0;Hoofdstuk 6: Booleaanse algebra;III Oefeningen, Maple, allerlei
6;tdalgebra;2004;0;Bijlage A: De CD-speler;III Oefeningen, Maple, allerlei
7;tdalgebra;2004;0;Vragen over de oefeningen;III Oefeningen, Maple, allerlei
8;tdalgebra;2004;0;Examenvragen;III Oefeningen, Maple, allerlei
9;tdalgebra;2004;0;Algemene vragen;III Oefeningen, Maple, allerlei
7;inf1;2004;0;Practicum (prof. Geebelen);III Oefeningen, Maple, allerlei
8;inf1;2004;0;Practicum Doolhof;III Oefeningen, Maple, allerlei
1;hwis;2005;1;Lineaire algebra;Lineaire algebra
2;hwis;2005;0;Vectorruimten;Lineaire algebra
3;hwis;2005;0;Matrixrekening;Lineaire algebra
4;hwis;2005;0;Het oplossen van stelsels;Lineaire algebra
5;hwis;2005;0;Eigenwaardeproblemen;Lineaire algebra
6;hwis;2005;0;Euclidische vectorruimte;Lineaire algebra
7;hwis;2005;0;Kwadratische vormen;Lineaire algebra
8;hwis;2005;0;Kleinste-kwadraten-problemen;Lineaire algebra
9;hwis;2005;1;Wiskundige analyse: Limieten, continu?teit, afgeleiden;Wiskundige analyse: Limieten, continu?teit, afgeleiden
10;hwis;2005;0;Functies;Wiskundige analyse: Limieten, continu?teit, afgeleiden
11;hwis;2005;0;Limieten en continu?teit;Wiskundige analyse: Limieten, continu?teit, afgeleiden
12;hwis;2005;0;Differentiaalrekening;Wiskundige analyse: Limieten, continu?teit, afgeleiden
13;hwis;2005;0;Optimisatie;Wiskundige analyse: Limieten, continu?teit, afgeleiden
14;hwis;2005;1;Wiskundige analyse: Integralen, rijen en reeksen, differentiaalvergelijkingen;Wiskundige analyse: Integralen, rijen en reeksen, differentiaalvergelijkingen
15;hwis;2005;0;Integraalrekening;Wiskundige analyse: Integralen, rijen en reeksen, differentiaalvergelijkingen
16;hwis;2005;0;Enkele belangrijke transcendente functies;Wiskundige analyse: Integralen, rijen en reeksen, differentiaalvergelijkingen
17;hwis;2005;0;Rijen en reeksen;Wiskundige analyse: Integralen, rijen en reeksen, differentiaalvergelijkingen
18;hwis;2005;0;Lineaire differentiaalvergelijkingen;Wiskundige analyse: Integralen, rijen en reeksen, differentiaalvergelijkingen
19;hwis;2005;0;Stelsels differentiaalvergelijkingen;Wiskundige analyse: Integralen, rijen en reeksen, differentiaalvergelijkingen
20;hwis;2005;1;Oefeningen;Oefeningen
21;hwis;2005;0;Lineaire algebra;Oefeningen
22;hwis;2005;0;Wiskundige analyse;Oefeningen
1;analyse;2005;0;Hoofdstuk 1 : Getallen, functies en rijen;Oefeningen
2;analyse;2005;0;Hoofdstuk 2 : Limieten en continu?teit;Oefeningen
3;analyse;2005;0;Hoofdstuk 3 : Differentieerbaarheid van functies van ??n veranderlijke;Oefeningen
4;analyse;2005;0;Hoofdstuk 4 : Differentieerbaarheid van functies van meer veranderlijken;Oefeningen
5;analyse;2005;0;Hoofdstuk 5 : Integratietheorie en integratiemethodes;Oefeningen
6;analyse;2005;0;Hoofdstuk 6 : Differentiaalvergelijkingen;Oefeningen
9;analyse;2005;0;Hoofdstuk 9 : Integralen over krommen en oppervlakken;Oefeningen
10;analyse;2005;0;Hoofdstuk 10 : Lijnintegralen en oppervlakintegralen;Oefeningen
11;analyse;2005;0;Hoofdstuk 11 : Reeksen;Oefeningen
12;analyse;2005;0;Hoofdstuk 12 : Extremaalproblemen bij functies van meer veranderlijken;Oefeningen
13;analyse;2005;0;Hoofdstuk 13 : Stelsels differentiaalvergelijkingen;Oefeningen
14;analyse;2005;0;Oefeningen;Oefeningen
15;analyse;2005;0;Maple;Oefeningen
16;analyse;2005;0;Allerlei;Oefeningen
7;analyse;2005;0;Hoofdstuk 7 : Oneigenlijke integralen;Oefeningen
8;analyse;2005;0;Hoofdstuk 8 : Laplacetransformatie en convolutie;Oefeningen
1;algebra;2005;1;Deel 1 : Lineaire algebra en matrixrekenen;Deel 1 : Lineaire algebra en matrixrekenen
2;algebra;2005;0;Lineaire vergelijkingen;Deel 1 : Lineaire algebra en matrixrekenen
3;algebra;2005;0;Matrixalgebra;Deel 1 : Lineaire algebra en matrixrekenen
4;algebra;2005;0;Determinanten;Deel 1 : Lineaire algebra en matrixrekenen
5;algebra;2005;0;Vectorruimten;Deel 1 : Lineaire algebra en matrixrekenen
6;algebra;2005;0;Eigenwaarden en eigenvectoren;Deel 1 : Lineaire algebra en matrixrekenen
7;algebra;2005;0;Orthogonale projectie en kleinste kwadraten;Deel 1 : Lineaire algebra en matrixrekenen
8;algebra;2005;0;Symmetrische matrices en kwadratische vormen;Deel 1 : Lineaire algebra en matrixrekenen
9;algebra;2005;1;Deel 2 : Discrete tijdsystemen;Deel 2 : Discrete tijdsystemen
10;algebra;2005;0;Vergelijkingen voor discrete tijdsystemen;Deel 2 : Discrete tijdsystemen
11;algebra;2005;0;Differentievergelijkingen en toestandsvergelijkingen in het tijdsdomein;Deel 2 : Discrete tijdsystemen
12;algebra;2005;0;Frequentiedomeinanalyse van discrete tijdsystemen;Deel 2 : Discrete tijdsystemen
13;algebra;2005;0;Rekenen met blokdiagrammen, simulink voorbeelden;Deel 2 : Discrete tijdsystemen
14;algebra;2005;1;Varia;Varia
15;algebra;2005;0;Vragen over de oefeningen van Deel 1;Varia
16;algebra;2005;0;Vragen over de oefeningen van Deel 2;Varia
17;algebra;2005;0;Examenvragen;Varia
18;algebra;2005;0;Algemene vragen;Varia
1;materiaalk;2005;0;De geschiedenis van de fiets;Varia
2;materiaalk;2005;0;Wielen en spaken: corrosieweerstand;Varia
3;materiaalk;2005;0;Mechanisch gedrag van spaken;Varia
4;materiaalk;2005;0;Microstructuur en kristalstructuur van roestvaste spaken;Varia
5;materiaalk;2005;0;Dislocaties en vervormingsversteviging van roestvaste spaken;Varia
